priority_score,normalized_name,canonical_name,lookup_count,is_ready,allergens,diets,blocked_diets,reason_codes,top_surface_forms,datasets,review_status,review_notes
160,and flavoring,and flavoring,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,and flavorings (8),usda_only_train:6 | usda_only_val:1 | usda_only_holdout:1,,
160,and vanillin an artificial flavoring,and vanillin an artificial flavoring,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,and vanillin an artificial flavorings (4) | and vanillin an artificial flavoring (4),usda_only_train:4 | usda_only_val:2 | usda_only_holdout:2,,
160,apple flavored bit,apple flavored bit,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,"apple flavored bit (sugar, corn syrup, corn cereal, cornstarch, palm oil, natural flavor, caramel color, malic acid) (8)",usda_only_train:7 | usda_only_val:1,,
160,artificially flavored marshmallow bits sugar,artificially flavored marshmallow bits sugar,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,dehydrated artificially flavored marshmallow bits sugar (8),usda_only_train:5 | usda_only_holdout:2 | usda_only_val:1,,
160,chocolate flavored chips maltitol,chocolate flavored chips maltitol,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,chocolate flavored chips maltitol (8),usda_only_train:7 | usda_only_holdout:1,,
160,chocolate flavored confectionery chips sugar,chocolate flavored confectionery chips sugar,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,chocolate flavored confectionery chips sugar (8),usda_only_train:8,,
160,chocolate flavored cookies sugar,chocolate flavored cookies sugar,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,chocolate flavored cookies sugar (8),usda_only_train:7 | usda_only_holdout:1,,
160,chocolate flavored sandwich cookies sugar,chocolate flavored sandwich cookies sugar,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,chocolate flavored sandwich cookies sugar (8),usda_only_train:4 | usda_only_holdout:3 | usda_only_val:1,,
160,dark chocolate flavored coating palm kernel oil,dark chocolate flavored coating palm kernel oil,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,dark chocolate flavored coating palm kernel oil (8),usda_only_train:6 | usda_only_val:1 | usda_only_holdout:1,,
160,flavored fruit piece,flavored fruit piece,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,"flavored fruit pieces (dehydrated apples treated with sodium sulfite to promote color retention , artificial peach flavor, citric acid, annatto color) (4) | flavored fruit pieces (dehydrated apples treated with sodium sulfite to promote color retention , artificial strawberry flavor, citric acid, red 40) (4)",usda_only_train:6 | usda_only_holdout:2,,
160,including natural smoke flavoring,including natural smoke flavoring,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,including natural smoke flavoring (8),usda_only_train:6 | usda_only_val:2,,
160,lemon flavoring,lemon flavoring,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,"lemon flavoring (5) | lemon flavoring (water, propylene glycol (3)",usda_only_train:6 | usda_only_holdout:2,,
160,marshmallow flavored filling,marshmallow flavored filling,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,"marshmallow flavored filling (dextrose, water, corn syrup, sugar, palm oil, modified corn starch, cellulose gel, hydrogenated cottonseed oil, color added, salt, datem, mono and diglycerides, natural and artificial flavor, xanthan gum, potassium sorbate preservative , guar gum, locust bean gum, citric acid, polysorbate 60) (5) | marshmallow flavored filling (high fructose corn syrup, water, maltodextrin, modified corn starch, color added, salt, cellulose gel, preservatives potassium sorbate, sodium benzoate , cellulose gum, xanthan gum, natural and artificial flavor, malic acid, citric acid) (3)",usda_only_train:6 | usda_only_val:1 | usda_only_holdout:1,,
160,may also contain natural smoke flavoring and sodium erythorbate,may also contain natural smoke flavoring and sodium erythorbate,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,may also contain natural smoke flavoring and sodium erythorbate (8),usda_only_train:7 | usda_only_holdout:1,,
160,natural and artificial flavors with artificial color,natural and artificial flavors with artificial color,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,natural and artificial flavors with artificial color (8),usda_only_train:6 | usda_only_val:1 | usda_only_holdout:1,,
160,natural flavor snackable,natural flavor.snackable,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,natural flavor.snackables (8),usda_only_holdout:5 | usda_only_train:3,,
160,natural flavors and garlic powder,natural flavors and garlic powder,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,natural flavors and garlic powder (8),usda_only_train:6 | usda_only_holdout:2,,
160,natural flavors maltodextrin,natural flavors maltodextrin,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,natural flavors maltodextrin (8),usda_only_train:6 | usda_only_holdout:2,,
160,tomato flavor maltodextrin,tomato flavor maltodextrin,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,tomato flavor maltodextrin (8),usda_only_train:5 | usda_only_holdout:2 | usda_only_val:1,,
160,waffle flavored,waffle flavored,8,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,waffle flavored (8),usda_only_train:6 | usda_only_val:1 | usda_only_holdout:1,,
100,smoke flavoring added,smoke flavoring added,76,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,"smoke flavoring added (62) | smoke flavoring added (cured with water, salt, sugar, smoke flavoring, sodium phosphates, sodium erythorbate, sodium nitrite) (8) | smoke flavoring added (cured with water, salt, sugar, smoke flavoring, sodium phosphate, sodium erythorbate, sodium nitrite) (4) | smoke flavoring added (beef, water, seasoning sorbitol powder, hydrolyzed corn protein, salt, garlic powder, paprika, sodium erythorbate, calcium stearate, natural flavor , salt, potassium lactate, sodium phosphate, sodium diacetate, sodium nitrite, smoke) (2)",usda_only_train:52 | usda_only_holdout:14 | usda_only_val:10,,
100,natural and artificial flavoring,natural and artificial flavoring,73,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,natural and artificial flavoring (68) | natural and artificial flavoring ) (5),usda_only_train:50 | usda_only_val:11 | usda_only_holdout:11 | openfoodfacts_targeted:1,,
100,artificial flavor vanillin,artificial flavor vanillin,69,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,artificial flavor vanillin (69),usda_only_train:52 | usda_only_val:11 | usda_only_holdout:6,,
100,flavorings mustard,flavorings mustard,52,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,flavorings mustard (52),usda_only_train:34 | usda_only_val:9 | usda_only_holdout:9,,
100,strawberry flavored fruit piece,strawberry flavored fruit piece,52,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,"strawberry flavored fruit pieces (sugar, cranberries, citric acid, natural strawberry flavor with other natural flavors, elderberry juice concentrate , sunflower oil) (37) | strawberry flavored fruit pieces (sugar, cranberries, citric acid, natural strawberry flavor with other natural flavor, elderberry juice concentrate , sunflower oil) (11) | strawberry flavored fruit pieces (sugar, cranberries, citric acid, natural strawberry flavor with other natural flavors, elderberry juice concentrate, sunflower oil) (4)",usda_only_train:34 | usda_only_val:10 | usda_only_holdout:8,,
100,artificial flavoring and salt,artificial flavoring and salt,50,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,artificial flavoring and salt (50),usda_only_train:39 | usda_only_holdout:8 | usda_only_val:3,,
100,natural smoke flavor added,natural smoke flavor added,50,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,"natural smoke flavor added (cured with water, dextrose, salt, sodium phosphate, natural smoke flavor, sodium erythorbate, natural flavoring, sodium nitrite) (26) | natural smoke flavor added (10) | natural smoke flavor added (cured with water, sugar, salt, sodium phosphate, dehydrated pork broth, potassium chloride, carrageenan, natural smoke flavor, sodium erythorbate, sodium nitrite) (8) | natural smoke flavor added (cured with water, salt, dextrose, potassium lactate, sodium phosphate, sodium diacetate, sodium erythorbate, sodium nitrite, natural smoke flavoring) (6)",usda_only_train:33 | usda_only_holdout:9 | usda_only_val:8,,
100,strawberry flavored filling,strawberry flavored filling,45,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,"strawberry flavored filling (invert sugar, vegetable glycerin, dextrose, sugar, dried apples, palm oil, strawberry puree concentrate, modified corn starch, cornstarch, citric acid, cellulose gel, natural flavor, sodium citrate, cellulose gum, datem, mono- and diglycerides, xanthan gum, sodium alginate, caramel color, red 40) (16) | strawberry flavored filling (sugar, glycerin, corn syrup, strawberry puree, apple puree ascorbic acid, potassium sorbate , maltodextrin, polydextrose, water, apple powder, pectin, xanthan gum, sodium alginate, sodium citrate, mono and diglycerides, citric acid, malic acid, dicalcium phosphate, natural flavor, colors red#40, caramel ) (9) | strawberry flavored filling (sugar, glycerin, corn syrup, strawberry puree, apple puree ascorbic acid, potassium sorbate , maltodextrin, polydextrose, water, apple powder, pectin, xanthan gum, sodium alginate, sodium citrate, mono and diglycerides, citric acid, malic acid, dicalcium phosphate, natural flavor, colors red #40, caramel ) (8) | strawberry flavored filling (high fructose corn syrup, sugar, dextrose, sorbitol, food starch-modified, strawberry puree, pectin, sodium alginate, citric acid, iodized salt, artificial flavor, sodium citrate, potassium sorbate, caramel color, calcium phosphate, fd and c red 40) (5) | strawberry flavored filling (sugar, strawberries, glycerin, high fructose corn syrup, modified corn starch, pectin, tricalcium phosphate, citric acid, potassium sorbate, artificial flavor, fd and c red 40) (4)",usda_only_train:26 | usda_only_val:10 | usda_only_holdout:9,,
100,may also contain smoke flavoring,may also contain smoke flavoring,44,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,may also contain smoke flavoring (44),usda_only_train:32 | usda_only_val:6 | usda_only_holdout:6,,
100,an artificial flavoring,an artificial flavoring,37,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,an artificial flavoring (37),usda_only_train:23 | usda_only_val:7 | usda_only_holdout:7,,
100,natural hickory smoke flavoring,natural hickory smoke flavoring,37,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,natural hickory smoke flavoring (37),usda_only_train:25 | usda_only_val:6 | usda_only_holdout:6,,
100,natural flavors lactic acid,natural flavors lactic acid,36,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,natural flavors lactic acid (36),usda_only_train:28 | usda_only_holdout:6 | usda_only_val:2,,
100,artificial flavoring and coloring blue 2 and red 40,artificial flavoring and coloring blue #2 and red #40,35,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,artificial flavoring and coloring blue #2 and red #40 (35),usda_only_train:20 | usda_only_holdout:9 | usda_only_val:6,,
100,vanillin artificial flavoring,vanillin artificial flavoring,35,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,vanillin artificial flavoring (34) | vanillin artificial flavoring ) (1),usda_only_train:23 | usda_only_val:7 | usda_only_holdout:5,,
100,strawberry flavored cranberry,strawberry flavored cranberry,33,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,"strawberry flavored cranberries (sugar, dried cranberries, natural flavor) (25) | strawberry flavored cranberries (sugar, cranberries, citric acid, natural flavors, elderberry juice concentrate , sunflower oil) (7) | strawberry flavored cranberries (sugar, dried cranberries natural flavor) (1)",usda_only_train:20 | usda_only_val:9 | usda_only_holdout:4,,
100,artificially flavored,artificially flavored,29,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,artificially flavored (29),usda_only_train:22 | usda_only_val:5 | usda_only_holdout:2,,
100,peppermint flavored powder sugar,peppermint flavored powder sugar,28,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,peppermint flavored powder sugar (28),usda_only_train:20 | usda_only_holdout:5 | usda_only_val:3,,
100,maple flavored flakes sugar,maple flavored flakes sugar,27,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,maple flavored flakes sugar (27),usda_only_train:20 | usda_only_holdout:4 | usda_only_val:3,,
100,natural banana flavoring,natural banana flavoring,27,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,natural banana flavoring (27),usda_only_train:16 | usda_only_holdout:6 | usda_only_val:5,,
100,natural lemon flavor emulsion,natural lemon flavor emulsion,26,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,"natural lemon flavor emulsion (23) | natural lemon flavor emulsion (lemon flavor, propylene gylcol, acacia gum, xanthan gum, sodium benzoate, citric acid) (3)",usda_only_train:13 | usda_only_val:10 | usda_only_holdout:3,,
100,natural flavors and citric acid,natural flavors and citric acid,24,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,natural flavors and citric acid (24),usda_only_train:13 | usda_only_holdout:6 | usda_only_val:5,,
100,vanilla flavoring,vanilla flavoring,24,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,vanilla flavoring (24),usda_only_train:18 | usda_only_holdout:4 | usda_only_val:2,,
100,cherry flavored cranberry,cherry flavored cranberry,23,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,"cherry flavored cranberries (sugar, dried cranberries, cherry juice concentrate, citric acid, natural flavors, fruit juice ) (16) | cherry flavored cranberries (cranberries, sugar, sunflower oil, natural flavor) (7)",usda_only_train:15 | usda_only_val:6 | usda_only_holdout:2,,
100,banana flavor base liquid maltitol,banana flavor base liquid maltitol,22,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,"banana flavor base liquid maltitol (maltitol, water) (22)",usda_only_train:16 | usda_only_val:3 | usda_only_holdout:3,,
100,maple flavored bits sugar,maple flavored bits sugar,21,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,maple flavored bits sugar (21),usda_only_train:15 | usda_only_val:3 | usda_only_holdout:3,,
100,natural flavor including smoke,natural flavor including smoke,21,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,natural flavor including smoke (21),usda_only_train:16 | usda_only_val:3 | usda_only_holdout:2,,
100,palm oil with natural flavor colored with beta carotene,palm oil with natural flavor colored with beta carotene,21,yes,,Vegan | Vegetarian | Pescatarian | Gluten-free,,,palm oil with natural flavor colored with beta carotene (21),usda_only_train:12 | usda_only_val:6 | usda_only_holdout:3,,
