priority_score,normalized_name,canonical_name,lookup_count,is_ready,allergens,diets,blocked_diets,reason_codes,top_surface_forms,datasets,review_status,review_notes
1630,white bread,white bread,101,no,wheat,Vegan | Vegetarian | Pescatarian,Gluten-free,diet_block:gluten_free | evidence:surface_form | review:product_style | review:surface_form_composite,"white bread (enriched wheat flour flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , water, high fructose corn syrup (27) | white bread (enriched wheat flour wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid , water, high fructose corn syrup, yeast (14) | white bread (unbleached enriched flour wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin, folic acid , water, milk, sugar, butter made from milk , wheat gluten, yeast (11) | white bread (enriched wheat flour wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid , water, high fructose, corn syrup, yeast (9) | white bread (enriched wheat flour wheat flour, malted barley flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid , water, sugar, palm oil, salt, yeast, calcium propionate, crumb softener monoglycerides, egg salad (egg eggs, water, citric acid, sodium benzoate preservative , mayonnaise soybean oil, egg yolk, water, high fructose corn syrup, vinegar (7)",usda_only_train:68 | usda_only_holdout:17 | usda_only_val:16,,
1525,cashews chocolate bridge mix,cashews chocolate bridge mix,9,no,soy | tree nut,Vegan | Vegetarian | Pescatarian | Gluten-free,,allergen:soy | allergen:tree_nut | evidence:surface_form | review:product_style | review:surface_form_composite,"cashews chocolate bridge mix (milk chocolate sugar, cocoa butter, milk, chocolate liquor, soy lecithin, artificial flavoring, salt , semi-sweet chocolate sugar, chocolate liquor, cocoa butter, milk fat, soy lecithin, artificial flavoring , peanuts, sugar, raisins, corn syrup, sweetened condensed milk milk skim milk sugar , almonds, brazil nuts, hydrogenated vegetable oil palm kernel and soybean oil , evaporated milk milk, dipotassium phosphate, carrageenan, vitamin d , salt, invertase, natural and artificial flavors, eggwhites, citric acid, gumarabic, maltodextrin, vegetable oil coconut oil and canola oil , confectioner's glaze, artificial colors including red 40, blue 1 , xanthan gum) (9)",usda_only_train:6 | usda_only_val:2 | usda_only_holdout:1,,
1480,cooked turkey roll,cooked turkey roll,8,no,,Gluten-free,Pescatarian | Vegan | Vegetarian,diet_block:meat | evidence:surface_form | review:product_style | review:surface_form_composite,"cooked turkey roll (turkey, mechanically separated turkey, water, salt, potassium phosphate, potassium chloride, natural flavoring) (4) | cooked turkey roll (turkey, mechanicallyseparated turkey sodium tripolyphosphate, natural flavoring, and citricacid , water, salt, sodium tripolyphosphate) (3) | cooked turkey roll(turkey, mechanically separated turkey mechanically separated turkey, sodium tripolyphosphate, natural flavoring, citric acid , water, salt, sodium tripolyphosphate) (1)",usda_only_train:8,,
1480,fiesta bean mix,fiesta bean mix,8,no,,Gluten-free,Pescatarian | Vegan | Vegetarian,diet_block:animal_derivative | evidence:surface_form | review:product_style | review:surface_form_composite,"fiesta bean mix (refried beans cooked beans, water, lard, salt, and garlic , salsa diced tomatoes vine-ripened fresh california tomatoes, tomato juice, calcium chloride, citric acid , diced green chili green chile peppers (6) | fiesta bean mix (refried beans (water, pinto beans, less than 2% of lard, salt, bha, propyl gallate and citric acid added to protect flavor), restaurant style salsa tub canned tomatoes (vine-ripened fresh tomatoes, salt, calcium chloride and naturally derived citric acid), diced tomatoes and green chilies (tomatoes, water, chopped green chili peppers, less than 2% of: salt, calcium chloride, natural flavor, citric acid, cilantro), onion, jalapeno pepper, cilantro, lime juice, minced garlic (garlic, water, citric acid), salt, sugar, cumin , chipotle peppers (chipotle peppers, water, distilled vinegar, sugar, salt (2)",usda_only_train:4 | usda_only_val:2 | usda_only_holdout:2,,
1475,seed mix,seed mix,18,no,sesame,Vegan | Vegetarian | Pescatarian | Gluten-free,,allergen:sesame | evidence:surface_form | review:product_style | review:surface_form_composite,"seed mix (hulled millet, flaxseed, sunflower seed, chia seed) (6) | organic seed mix (organic millet seed, organic brown flax seed, organic sunflower seed, organic chia seed, organic amaranth, organic black sesame seed, organic white sesame seed, organic pumpkin seed, organic poppy seed) (4) | seed mix (sunflower seeds, millet, flax, chia, quinoa) (3) | organic seed mix (organic flax seeds, organic sunflower seeds, organic brown sesame seeds, organic black sesame seeds) (2) | seed mix (millet, flax, sunflower, chia, quinoa) (1)",usda_only_train:9 | usda_only_holdout:5 | usda_only_val:2 | openfoodfacts_targeted:2,,
1475,tomato basil wrap,tomato basil wrap,12,no,soy,Vegan | Vegetarian | Pescatarian | Gluten-free,,allergen:soy | evidence:surface_form | review:product_style | review:surface_form_composite,"tomato basil wrap (enriched bleached flour flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, vegetable shortening interesterified and hydrogenated soybean oils , seasoning tomato powder, spice, sugar, red bell pepper, sun dried tomato, autolyzed yeast extract, onion powder, garlic powder, natural and artificial flavor, extractives of paprika (5) | tomato basil wrap (((enriched bleached flour flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, vegetable shortening interesterified and hydrogenated soybean oils , seasoning tomato powder, spice, sugar, red bell pepper, sun dried tomato, autolyzed yeast extract, onion powder, garlic powder, natural and artificial flavor, extractives of paprika (4) | tomato basil wrap (enriched bleached wheat flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , water, vegetable shortening interesterified soybean oil, hydrogenated soybean oil and/or palm oil , seasoning tomato powder, spice, salt, sugar, red bell pepper, sun dried tomato, soybean oil, autolyzed yeast extract, onion powder, garlic powder, citric acid, natural and artificial flavor extractives of paprika, sulfiting agents ,. hard cooked egg (eggs, water, citric acid, sodium benzoate), cream cheese (pasteurized milk and cream, cheese culture, salt, stabilizers carob bean and/or xanthan gum and/or guar gums , natamycin preservative ), green leaf lettuce, blue cheese crumbles (pasteurized milk, cheese culture, salt, enzymes, powdered cellulose anti-caking agent , natamycin preservative ) (3)",usda_only_train:6 | usda_only_val:5 | usda_only_holdout:1,,
1475,seed and grain mix,seed and grain mix,11,no,sesame,Vegan | Vegetarian | Pescatarian | Gluten-free,,allergen:sesame | evidence:surface_form | review:product_style | review:surface_form_composite,"organic seed and grain mix (organic sesame seeds organic flax seeds, organic oat flakes, organic black sesame seeds, organic sunflower seeds, organic pumpkin seeds, organic quinoa, organic chia seeds) (6) | organic seed and grain mix (organic sesame seeds, organic flax seeds, organic oat flakes, organic black sesame seeds, organic sunflower seeds, organic pumpkin seeds, organic quinoa, organic chia seeds) (4) | seed and grain mix (sunflower seeds, wheat, corn, sesame seeds, barley, rye, triticale, brown rice, oats, millet, ground brown flax, buckwheat) (1)",usda_only_train:5 | usda_only_holdout:4 | usda_only_val:2,,
1420,cooked chicken roll,cooked chicken roll,33,no,,Gluten-free,Pescatarian | Vegan | Vegetarian,diet_block:meat | evidence:surface_form | review:product_style | review:surface_form_composite,"cooked chicken roll (chicken leg meat, ground chicken, water, salt, sodium tripolyphosphate) (14) | cooked chicken roll (chicken, water, salt, potassium phosphate, potassium chloride) (8) | cooked chicken roll (chicken, water, salt, sodium phosphate) (6) | cooked chicken roll (chicken, water (3) | cooked chicken roll (chicken, water, salt, sodium tripolyphosphate) (2)",usda_only_train:22 | usda_only_val:6 | usda_only_holdout:5,,
1415,batter mix,batter mix,86,no,soy,Vegan | Vegetarian | Pescatarian | Gluten-free,,allergen:soy | evidence:surface_form | review:product_style | review:surface_form_composite,"batter mix (yellow corn flour, corn starch, salt, spices, guar gum, leavening sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate , garlic powder) (28) | batter mix (yellow corn flour, corn starch, dextrose, salt, spices, sugar, autolyzed yeast extract, modified corn starch, garlic powder, guar gum, leavening sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate ) (16) | batter mix (yellow corn flour, enriched flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , modified food starch, iodized salt, whey, leavening sodium acid pyrophosphate, sodium bicarbonate sodium alginate, soy flour, nonfat milk, oleoresin paprika color , natural flavor, egg) (7) | batter mix (yellow corn flour, corn starch, dextrose, salt, spices, sugar, autolyzed yeast extract, modified corn starch, garlic powder, guar gum, leavening (sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate), soy flour, modified corn starch, salt, autolyzed yeast extract, sodium tripolyphosphate, flavorings (7) | batter mix (yellow corn flour, corn starch, spices, salt, sugar, autolyzed yeast extract, guar gum, leavening sodium acid pyrophosphate, sodium bicarbonate, monocalcium phosphate , garlic powder) (7)",usda_only_train:63 | usda_only_holdout:13 | usda_only_val:10,,
1415,van s gluten free mix,van's gluten free mix,38,no,soy,Vegan | Vegetarian | Pescatarian | Gluten-free,,allergen:soy | evidence:surface_form | review:product_style | review:surface_form_composite,"van's gluten free mix (brown rice flour, potato starch, rice flour, soy flour) (32) | van's gluten free mix (brown rice flour, potato starch, tapioca starch, rice flour, soy flour) (6)",usda_only_train:24 | usda_only_val:10 | usda_only_holdout:4,,
1235,sweet ali s flour mix,sweet ali's flour mix,8,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:product_style,"sweet ali's flour mix (brown rice flour, potato starch, white rice flour, tapioca starch, sweet rice flour) (4) | sweet ali's flour mix (brown rice flour, potato starch, white rice flour, tapioca starch, sweet rice flour, xanthan gum) (4)",usda_only_train:5 | usda_only_holdout:2 | usda_only_val:1,,
1175,vegetable mix,vegetable mix,16,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:product_style,"vegetable mix (iceberg, red cabbage, carrots) (6) | vegetable mix (iceberg lettuce, napa cabbage, savoy cabbage, carrots, celery, red cabbage, green onions, cilantro) (5) | vegetable mix (iceberg lettuce, napa cabbage, carrots, celery, red cabbage) (5)",usda_only_train:10 | usda_only_val:4 | usda_only_holdout:2,,
1175,combo mix,combo mix,12,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:product_style,combo mix (12),usda_only_train:10 | usda_only_holdout:2,,
1175,yellow corn tortilla,yellow corn tortilla,11,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:product_style,"organic yellow corn tortilla (water, organic whole white corn, organic yellow corn masa flour (5) | yellow corn tortilla (yellow corn flour, water, white corn flour (5) | yellow corn tortilla (yellow corn flour, water (1)",usda_only_train:8 | usda_only_val:2 | usda_only_holdout:1,,
1175,hearts of palm pasta,hearts of palm pasta,9,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:product_style,hearts of palm pasta (sliced hearts of palm) (9),usda_only_train:6 | usda_only_val:2 | usda_only_holdout:1,,
1175,sake cake,sake cake,9,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:product_style,sake cake (9),usda_only_train:6 | usda_only_holdout:3,,
1175,topping mix,topping mix,9,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:product_style,organic topping mix (organic sunflower seeds and organic oat bran) (9),usda_only_train:4 | usda_only_val:3 | usda_only_holdout:2,,
1175,corn mesa tortilla,corn mesa tortilla,8,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:product_style,"corn mesa tortilla (water, corn masa flour (8)",usda_only_train:6 | usda_only_holdout:2,,
1175,mello creme autumn mix,mello-creme autumn mix,8,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:product_style,"mello-creme autumn mix (sugar, corn syrup (8)",usda_only_train:6 | usda_only_val:1 | usda_only_holdout:1,,
1175,mesclun lettuce mix,mesclun lettuce mix,8,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:product_style,"mesclun lettuce mix (baby lettuces, baby spinach, arugula, mache, mizuna) (8)",usda_only_val:4 | usda_only_train:3 | usda_only_holdout:1,,
1175,rice pasta,rice pasta,8,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:product_style,"organic rice pasta (organic white rice flour, organic brown rice flour) (8)",usda_only_train:6 | usda_only_val:1 | usda_only_holdout:1,,
1175,white corn tortilla,white corn tortilla,8,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:product_style,"white corn tortillas (corn masa flour, water (4) | white corn tortilla (white corn flour, water (2) | white corn tortilla (white corn flours, water (2)",usda_only_train:3 | usda_only_val:3 | usda_only_holdout:2,,
1115,corn tortilla,corn tortilla,95,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:product_style,"corn tortilla (water, wheat flour wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid , corn masa flour stone ground yellow corn masa flour, trace of lime , expeller pressed canola oil, palm oil, wheat gluten (13) | corn tortilla* (water, stoneground fresh corn*, stone ground corn masa flour*, guar gum*, trace of lime) (8) | corn tortilla (corn masa flour, water (7) | corn tortilla (corn, water) (7) | corn tortilla (white and yellow corn, treated with lime water (6)",usda_only_train:67 | usda_only_val:14 | usda_only_holdout:14,,
1115,spring mix,spring mix,76,no,,Vegan | Vegetarian | Pescatarian | Gluten-free,,review:product_style,"spring mix (baby lettuces lollo rossa, tango, red and green oak, red leaf, parella , baby greens tatsoi, mizuna, red and green chard, red and green mustard, frisee , baby spinach, radicchio. ingredients may vary by season) (14) | spring mix (lola rosa, red leaf, red oak, red romaine, beet root, red chard, green romaine, green oak, green leaf, tango, mizuna, tatsoi, green chard, gold chard, combo mix, spinach, arugula, frisee, radicchio. ingredients may vary by season) (12) | spring mix (baby lettuces lollo rosa, tango, red and green oak, red leaf, parella , baby greens tatsoi, mizuna, red and green chard, red and green mustard, frisee , baby spinach, radicchio, ingredients may vary by season) (8) | spring mix (green leaf, mizuna, green romaine, tango, green oak, green chard, spinach, arugula, frisee, tatsoi, red chard, red leaf, lolla rosa, red romaine, red mustard, radicchio, red oak, beet top) (5) | spring mix (baby lettuces lollo rosa, tango, red and green oak, red and green romaine, red leaf, parella , baby greens tatsoi, mizuna, red and green chard, red and green mustard, frisee , baby spinach, radicchio, ingredients may vary by season) (5)",usda_only_train:50 | usda_only_val:14 | usda_only_holdout:12,,
